x,y,Temperature
5.000000000000000000e-01,4.000000000000000222e-01,1.000000000000000000e+02
3.859004154563084321e-01,4.457342482539054518e-01,8.576768960324501734e+01
3.750000000000000000e-01,4.000000000000000222e-01,1.000000000000000000e+02
3.564727061175669287e-01,4.626905638545053545e-01,7.730000802393796278e+01
4.132257465363555760e-01,4.600016907087611795e-01,7.536241622842753429e+01
4.283854014569368762e-01,4.704586687346567486e-01,6.832206752782613535e+01
4.410969123161805339e-01,4.358134891597563731e-01,8.940010973607101619e+01
4.235073356657657606e-01,5.278140927753532941e-01,5.533384689911568444e+01
4.127429465734892000e-01,5.411935631492049703e-01,5.366652701483679522e+01
4.503368989622859031e-01,5.721226999414412706e-01,3.814977135609832004e+01
4.271720887695107938e-01,5.084930460028405097e-01,6.381617061264515911e+01
4.081383809504450233e-01,5.134378645389923168e-01,6.126694251986781126e+01
3.875000000000000111e-01,5.937166299342104825e-01,3.195124956561449636e+01
3.805707054309399595e-01,5.655406310741566411e-01,4.215792358624501190e+01
4.002130841572649755e-01,4.188986879583854184e-01,9.810305815899036475e+01
4.500000000000000111e-01,4.000000000000000222e-01,1.000000000000000000e+02
4.302776282147069975e-01,4.514983852224526140e-01,7.791401643973964042e+01
4.250000000000000444e-01,4.091686683304775474e-01,9.875740090117140824e+01
4.204350521045193134e-01,4.331351099697394180e-01,9.127623319218241704e+01
4.545972208150853566e-01,4.566998315544196774e-01,7.583160799319203704e+01
4.125688405454413510e-01,4.454248651903575662e-01,8.298962112182587703e+01
4.322574076558337031e-01,4.229689741852948881e-01,9.427891643219069806e+01
3.575566692352151188e-01,4.227105219162290428e-01,8.922008771870400778e+01
3.380387029159783729e-01,4.628622146164832474e-01,8.179405086659600954e+01
3.253890769790366289e-01,4.439042671748525959e-01,8.285490161298928058e+01
3.721334110950280105e-01,4.591621127358414545e-01,7.683703504102390980e+01
4.355255115490547779e-01,5.485032130215082846e-01,4.924654334451045656e+01
4.017799864353268080e-01,5.671251912907131487e-01,4.063242052434826945e+01
5.000000000000000000e-01,5.999999999999999778e-01,3.000000000000000000e+01
4.478427278701484493e-01,4.985494314371800018e-01,6.582487677956139294e+01
4.148094933210324520e-01,4.196456264383895407e-01,9.743016038884539398e+01
4.765178534037901592e-01,4.277247192489904148e-01,9.012931418141823769e+01
3.477832915135532499e-01,4.424502556800570252e-01,8.422171550343584556e+01
3.250000000000000666e-01,4.000000000000000222e-01,1.000000000000000000e+02
3.372974500821659949e-01,4.249692656248990619e-01,8.927951536921241882e+01
4.592067173926484558e-01,4.789136856261999031e-01,6.769907144781139152e+01
4.421521382117319932e-01,4.806788103982094773e-01,6.746501397728468419e+01
4.602805270996392917e-01,4.382200424684081774e-01,8.855090784286502981e+01
4.528580831227722592e-01,4.197238881011998712e-01,9.393718344318659774e+01
3.791514832634589882e-01,4.237880718138833935e-01,8.928385695468057293e+01
3.688490470086049910e-01,4.133297548382069420e-01,9.043934677690583612e+01
3.870832045490617546e-01,4.101475381186365787e-01,9.694537486537394955e+01
3.375000000000000222e-01,4.093566078261036134e-01,9.381252534592380243e+01
3.125000000000000555e-01,4.193743823565057594e-01,9.193534657684239164e+01
4.508255188182239137e-01,5.257803375756753272e-01,5.624986969103777312e+01
4.366831127362808540e-01,5.203051485839084167e-01,5.735080507351792534e+01
4.351213249418132145e-01,5.652104025340342064e-01,3.886105791906921780e+01
4.902436905502012832e-01,4.608881684888207486e-01,7.283663022417142940e+01
4.731832446476787468e-01,4.523019879933894427e-01,7.834107959473010396e+01
4.748814784961959412e-01,4.701700060633198786e-01,6.770694036184561071e+01
4.959283956989122277e-01,4.876506148191965817e-01,6.618741563304801900e+01
3.232761600794346046e-01,4.293633008654474947e-01,8.871082136660110962e+01
4.593789086299209790e-01,5.110646091621821041e-01,5.894523697854871358e+01
4.991246986947805442e-01,5.354595403635908912e-01,4.976051120955061435e+01
4.750911543158423678e-01,5.300408721324919581e-01,5.499917165838799349e+01
4.541017403375703365e-01,5.444987369946688860e-01,4.996570477777200381e+01
4.195400350114922849e-01,5.591674767254369849e-01,4.446378696970256073e+01
4.250000000000000444e-01,5.999999999999999778e-01,3.000000000000000000e+01
4.918003236647052190e-01,5.119379087306085152e-01,6.047237010415040004e+01
4.815597579573561160e-01,5.573581263738451863e-01,4.622887758161971306e+01
4.500000000000000111e-01,5.999999999999999778e-01,3.000000000000000000e+01
4.757158526977205426e-01,5.138546481110587427e-01,5.991551858584715973e+01
4.856510057727081997e-01,4.983982513052770402e-01,6.540356583497342058e+01
5.445587405319453067e-01,5.084107036330280938e-01,5.633582690642993640e+01
4.886719564939518978e-01,5.258132279096652262e-01,5.750580315711835766e+01
4.849953660554780499e-01,5.421200944122341880e-01,4.751216058234304995e+01
5.186019964102182023e-01,5.164933456654221544e-01,5.601701368955480120e+01
5.040434926515982017e-01,5.210267021548322663e-01,5.603284927383241865e+01
5.072651960545652150e-01,5.020719802423093681e-01,6.163007577907367107e+01
5.316982223182722400e-01,4.711982218110906118e-01,6.872858860243142942e+01
5.157838632289661884e-01,4.837086815692548392e-01,6.325567411536117390e+01
5.031657661183133179e-01,4.721283223177891175e-01,6.972880678576254354e+01
5.165213088316503720e-01,4.437264085543343728e-01,8.241563916768649278e+01
5.058160782498607455e-01,4.560335175723118084e-01,7.657047937468048815e+01
4.924474391833790765e-01,4.405538909714205031e-01,8.401608600728421550e+01
5.344497445364578825e-01,4.910758227723292513e-01,5.942249771749597187e+01
5.228461509348500957e-01,5.014902902915548966e-01,6.102842929933347449e+01
4.957221677587541619e-01,4.201835388943772065e-01,9.141983209587607462e+01
5.833422471564060352e-01,4.741787256245323934e-01,6.087377419955336677e+01
5.910795563858739499e-01,4.540616372696693048e-01,7.181452845594267842e+01
5.057877146650231470e-01,4.322500696368813955e-01,8.862409955993653909e+01
5.605664024289909175e-01,4.874606699882389482e-01,5.785857438273067999e+01
5.319058470413501327e-01,4.363683915195166740e-01,8.808531079293545929e+01
5.461323123736315788e-01,4.793294458996647522e-01,6.438923381229355414e+01
5.472799358027675698e-01,4.289885659547462704e-01,9.195777084055708883e+01
5.485985639683962356e-01,4.580745922407577497e-01,7.505869280103111407e+01
5.314349904433169902e-01,4.534154653057847484e-01,7.705374711578315328e+01
5.698463052884232827e-01,4.577646422416329353e-01,7.528299085479450525e+01
5.602890936647286768e-01,4.710760298252501532e-01,6.734257969418992218e+01
5.918984044470911865e-01,4.325234691525239317e-01,7.983284400725818841e+01
5.500000000000000444e-01,4.000000000000000222e-01,1.000000000000000000e+02
5.590052318462829239e-01,4.430298977972459418e-01,7.641925331977240887e+01
5.748057108255595349e-01,4.207526827218348031e-01,9.017663722592210718e+01
5.766177728364809685e-01,4.414270151102099859e-01,7.720962434445182510e+01
6.495097655200348097e-01,4.454984143193366219e-01,6.159123323076068601e+01
6.244980412921613544e-01,4.784613288173023560e-01,5.820871628559144995e+01
6.194999624013936002e-01,4.443574877109288668e-01,7.618830445426047504e+01
6.044977797571006173e-01,4.707689527916441019e-01,6.288515512753428993e+01
6.034243338549766245e-01,4.437463170117084688e-01,7.639944343119933023e+01
6.194323423218587310e-01,4.617855643326145287e-01,6.527975289105152967e+01
6.341930853840370697e-01,4.531286657970834963e-01,6.769235509528895989e+01
6.592602497695213559e-01,4.870151182744457685e-01,5.048443067961381558e+01
6.478407454379154773e-01,4.613362759697849924e-01,5.666961791385708835e+01
7.295184022444749505e-01,4.976886949383758085e-01,3.586394999518144289e+01
6.002400471073565669e-01,5.116857411398567645e-01,5.322771246762008701e+01
5.968500759927531929e-01,4.906530659602444944e-01,5.794719150175995992e+01
6.167085032996791893e-01,4.982418851841181606e-01,5.280871851456240762e+01
5.773418425235178342e-01,5.045868623099445394e-01,5.656094483766896275e+01
6.415661213856318490e-01,4.966067291715364762e-01,5.110509173876700828e+01
5.813553630111801818e-01,4.895827509429674373e-01,5.937634814107547498e+01
6.500000000000001332e-01,5.999999999999999778e-01,3.000000000000000000e+01
6.189992903267469426e-01,5.178567473804951415e-01,4.862131617794858585e+01
6.378215799262579866e-01,5.152377783575119441e-01,5.024989345454823564e+01
5.990560358145976538e-01,5.468836342286863550e-01,4.148075944284654781e+01
6.317524247806536319e-01,5.479834981799334148e-01,4.093806741276031858e+01
6.047884704193241534e-01,5.294576050211402540e-01,4.718124697203562334e+01
5.787953493226501989e-01,5.305628357728537914e-01,4.537624329115898547e+01
8.000000000000000444e-01,4.499999999999999556e-01,2.495801591687586196e+01
5.749999999999999556e-01,4.000000000000000222e-01,1.000000000000000000e+02
5.874999999999999112e-01,4.104942773817665258e-01,9.184572850781816555e+01
5.625000000000000000e-01,4.102602242992751669e-01,9.940292852422824410e+01
5.606744466635502633e-01,5.041338704261577597e-01,5.714119383988818157e+01
5.577387880331828862e-01,5.255734325916432415e-01,5.146847720008818072e+01
5.706551845702638737e-01,5.179896725251648126e-01,5.361079406778880951e+01
5.750000000000000666e-01,5.999999999999999778e-01,3.000000000000000000e+01
5.364976145950253184e-01,5.282433585857292391e-01,5.190114865361408647e+01
5.629691068906267359e-01,5.504268919397758975e-01,4.085480903520340945e+01
5.186092908882504737e-01,5.359850210602933318e-01,5.153413790962955687e+01
5.488175528329901631e-01,5.404279539678357169e-01,4.818952174979277459e+01
6.400852046886658098e-01,4.808996604000170816e-01,5.411893397445812326e+01
5.860024471020452985e-01,5.171309039223301873e-01,5.334231201397535926e+01
6.763481584934434299e-01,4.563335614798879059e-01,5.219550638047994084e+01
5.810030618361312627e-01,5.485584117475998944e-01,4.130596701630097556e+01
5.500000000000000444e-01,5.999999999999999778e-01,3.000000000000000000e+01
5.781649631599066613e-02,1.763547162152950820e-01,7.526542886991926196e+01
5.122839913353849361e-02,1.919528339161439279e-01,7.463883627588916170e+01
4.027449894637728095e-02,1.774227537575061298e-01,7.516787366336984633e+01
0.000000000000000000e+00,1.124999999999999889e-01,7.671224402848491764e+01
2.582271891517400886e-01,5.794124257113247856e-01,3.773667909626395556e+01
2.536226663524460689e-01,5.603081100360192135e-01,4.441985583422514594e+01
2.750000000000000222e-01,5.999999999999999778e-01,3.000000000000000000e+01
2.625000000000000111e-01,5.930575811499567696e-01,3.297123023008150255e+01
2.875000000000000333e-01,5.845295600608559905e-01,3.796758017525772999e+01
2.988678054253435246e-01,5.657663235259391410e-01,3.931521257577455231e+01
2.860432519421479691e-01,5.444958437205827950e-01,4.797709905219044657e+01
3.165658447212298943e-01,5.761833345359206326e-01,3.592617034717729041e+01
3.025869092481663913e-01,5.490225974444817858e-01,4.469626442232004848e+01
2.662868056420241714e-01,5.451311422655747974e-01,4.786945406766779598e+01
2.843468645342343559e-01,5.265624408237132847e-01,4.893713691581716319e+01
3.250000000000000666e-01,5.999999999999999778e-01,3.000000000000000000e+01
3.032485815399782458e-01,5.845899970432094639e-01,3.788288912943961861e+01
2.590099966826274747e-01,5.286658678946193346e-01,5.252169942445779327e+01
2.444100724377267497e-01,5.263607423951366382e-01,5.281869146585449926e+01
3.375000000000000777e-01,5.911148194135112943e-01,3.567177334085803864e+01
2.530731588318147485e-01,4.796306687827758819e-01,6.545639152099647617e+01
4.036523498160190515e-01,5.837577239789324413e-01,3.410988497009205389e+01
4.356572297304659447e-01,5.842334085450152648e-01,3.657810863578495741e+01
4.196414535320940886e-01,5.848928516205886829e-01,3.593075826534178674e+01
5.110854588469968540e-01,4.128946306254415721e-01,9.373229444509547648e+01
5.250000000000000222e-01,4.000000000000000222e-01,1.000000000000000000e+02
5.199337262185326214e-01,4.274158930132938572e-01,9.303482787498637663e+01
5.375000000000000888e-01,4.134489940212317527e-01,9.417698628159264729e+01
6.133498101903973598e-01,4.205962256928474363e-01,7.731922719139906519e+01
5.988048430333416938e-01,4.196908178682817736e-01,7.904138743432052649e+01
6.238922569290255016e-01,3.476393027807494485e-01,9.252062632130028419e+01
6.351626214697729811e-01,4.276269491792577537e-01,7.359369881032606031e+01
5.999999999999999778e-01,3.000000000000000444e-01,1.000000000000000000e+02
6.580383061675381118e-01,4.239570855856951703e-01,6.544182893184701300e+01
6.180882821199344956e-01,4.029003294280482095e-01,8.452298306092932023e+01
6.338042103622121282e-01,4.103065298757198609e-01,7.825808616557073094e+01
6.535504633266102648e-01,4.012277187704480497e-01,7.274235263748740010e+01
6.792980138748719865e-01,4.851258886629165046e-01,4.816324120778310203e+01
5.999999999999999778e-01,3.500000000000000333e-01,1.000000000000000000e+02
6.724080248958077544e-01,5.192565285750385673e-01,4.264218353351287050e+01
6.679283297021485488e-01,4.717434708680109945e-01,5.049603813803586405e+01
6.685129576045598654e-01,3.778720590633432574e-01,6.895063410632924672e+01
7.000000000000000666e-01,5.999999999999999778e-01,3.000000000000000000e+01
6.560487526910613321e-01,5.092093262274423049e-01,4.618770427192777106e+01
6.747722641780075081e-01,4.250684806609463240e-01,5.533730174227958543e+01
6.720904161647817121e-01,5.014316478609903704e-01,4.510273701131329460e+01
7.170240910226723940e-01,4.005027869593701939e-01,4.662311838312034240e+01
6.673021402915990663e-01,4.400837328676578397e-01,5.537572025512073992e+01
7.032423334808434179e-01,4.960679283539191076e-01,4.180570161615003144e+01
6.730500371277561289e-01,4.052358669995926865e-01,6.145053082487279994e+01
6.533754234168059893e-01,5.322167167903781859e-01,4.209152568332560662e+01
6.939607526443609675e-01,3.928695432306668622e-01,5.620762047126372352e+01
6.740976358637665866e-01,3.507026931503725020e-01,6.876869382610712478e+01
6.893144986437592658e-01,4.167148008458861352e-01,5.403448866360544400e+01
6.655213613954368279e-01,3.924261243643346608e-01,6.840232569382980898e+01
7.021327626499307417e-01,4.068371519285028381e-01,5.096403296981304010e+01
7.266423120582276018e-01,4.437851063823228803e-01,4.350275292258796611e+01
7.089389088681963269e-01,4.289254951211691202e-01,4.546178590023673394e+01
7.192200249057144612e-01,3.552091251851418052e-01,5.158166644968058279e+01
7.315273023260430163e-01,4.199897182159052500e-01,4.076320509007707926e+01
7.025934266533256922e-01,4.544608802054135865e-01,4.701153195933340356e+01
7.118256645248253189e-01,3.775506934118115221e-01,5.217238728035244577e+01
7.168094335719770172e-01,4.158030429306053266e-01,4.561981526678739840e+01
7.529755849202285356e-01,3.998525334654655650e-01,3.809824653230367630e+01
7.758169730269541819e-01,4.086704335591374582e-01,3.125366631697949416e+01
7.120082107027713159e-01,4.432443204283665894e-01,4.424095556624563841e+01
6.901143759584402737e-01,3.703073859685512281e-01,6.053692455220940616e+01
7.522382270912383317e-01,4.152679416343890151e-01,3.741852200758453506e+01
7.445071240698606374e-01,4.350534824353927132e-01,3.765287244232155217e+01
7.429014989640263522e-01,3.881610280991948936e-01,4.269888021654094956e+01
7.483813507430400191e-01,4.656215320112609413e-01,3.351095186323304631e+01
7.412338764868825480e-01,4.509978738326317349e-01,3.541401849028854798e+01
7.233591614306753570e-01,4.687928705363016424e-01,4.251067519789554439e+01
6.825085639575189100e-01,3.832129601802856111e-01,6.365847094208835699e+01
6.762358645286358216e-01,3.653008570565251523e-01,6.800775709922569945e+01
6.550563454032471977e-01,3.609473951325741781e-01,7.925574127322104800e+01
6.474208184782359599e-01,3.808302511060848716e-01,8.019364248993683475e+01
6.328388562702068620e-01,3.919773382592427469e-01,8.375193705777009257e+01
6.432810735898936150e-01,3.162434396443340456e-01,8.111472940738102011e+01
6.327648023254521803e-01,3.637944176754037695e-01,8.870652476613288684e+01
6.545450769531198087e-01,3.371792521413767840e-01,7.476716589504323451e+01
6.971308134059853723e-01,3.482299971066220023e-01,6.283054483413452829e+01
7.046852210512141168e-01,3.627929947976038516e-01,5.771956041021324779e+01
8.000000000000000444e-01,3.750000000000000000e-01,2.510616622776828422e+01
7.662560657992473212e-01,4.478265353075909783e-01,3.102648050479237796e+01
7.825948547158907420e-01,3.810653223794469580e-01,3.000755436768125151e+01
7.593685214058416566e-01,4.294572848573131596e-01,3.411433684826960899e+01
7.376008234005057007e-01,4.808615565556211280e-01,3.502888409303290018e+01
8.000000000000000444e-01,5.249999999999999112e-01,2.510991551683101264e+01
8.000000000000000444e-01,4.874999999999999334e-01,2.511700153487912601e+01
7.576600703458858943e-01,4.836181269991345899e-01,3.274169247712941200e+01
7.789665849196831804e-01,4.840697034226204565e-01,2.803965354387481668e+01
7.524906177783839967e-01,5.084565106322552763e-01,3.207914465574017981e+01
7.638730281024941338e-01,4.690245704170278862e-01,3.001917386633003559e+01
7.459941069768297739e-01,4.941472995189430395e-01,3.424435725265412600e+01
7.035710436348298069e-01,4.752542174887869897e-01,4.511085946486466014e+01
7.177337047856743313e-01,4.850962987842001306e-01,4.013519497610035813e+01
6.935965447552330243e-01,4.855061416887209713e-01,4.799116089755354153e+01
6.901890693866559179e-01,4.654637323383805092e-01,4.807453673703163588e+01
6.279154981555847836e-01,3.778987173781779285e-01,8.850908734041125570e+01
5.999999999999999778e-01,3.750000000000000000e-01,1.000000000000000000e+02
5.999999999999999778e-01,3.250000000000000666e-01,1.000000000000000000e+02
6.422454541684878837e-01,3.493333955056391327e-01,8.315364779930253292e+01
6.850306393090093149e-01,3.072791713427903693e-01,6.274482320936462543e+01
7.340746390218155781e-01,4.029533582091517352e-01,4.257871458427911904e+01
7.261644755985320332e-01,3.863678351806958955e-01,4.516175523679611103e+01
7.366310468314443138e-01,3.676818918300595596e-01,4.554032109217288848e+01
7.559766337444470130e-01,3.222883355994927146e-01,4.250492601467370690e+01
7.685742211163177906e-01,3.691008311076002246e-01,3.479128895647532715e+01
7.412578414062592769e-01,3.428346364656981171e-01,4.490272092512509516e+01
7.523504583364328813e-01,3.740683417772252550e-01,4.103164654808493594e+01
7.554959834141763420e-01,3.553645937643531427e-01,4.022953001876066281e+01
7.646381060747231562e-01,3.852225325215369867e-01,3.589024080581284437e+01
8.000000000000000444e-01,4.124999999999999778e-01,2.529435540284086414e+01
8.000000000000000444e-01,3.937499999999999889e-01,2.523182847285416130e+01
7.801020677733907505e-01,3.237768602096588455e-01,3.533781904130241713e+01
7.848504696782377943e-01,3.962537854991028952e-01,2.899114670669359839e+01
8.000000000000000444e-01,3.375000000000000222e-01,2.511445131275714360e+01
7.612515251006215511e-01,3.389066094984637956e-01,4.009950914471760086e+01
7.828710886277874259e-01,4.529024332622298976e-01,2.888512425832750452e+01
7.880125198254386287e-01,4.312499999999999667e-01,2.951620974081177806e+01
7.734207348648924896e-01,4.346642785325401936e-01,3.100378851546110326e+01
8.000000000000000444e-01,4.687499999999999445e-01,2.572127707793955409e+01
7.796175143582236844e-01,4.683230441773104102e-01,2.813257547885650567e+01
8.000000000000000444e-01,5.062499999999998668e-01,2.504246649326718099e+01
7.679978953457814450e-01,4.987268060584494900e-01,2.886225993260309153e+01
6.303930672718328632e-01,5.307962578289370237e-01,4.246404073442668192e+01
6.835231217163338924e-01,3.299877096918600317e-01,6.523121793542050284e+01
7.209375822800452305e-01,3.127325591159081930e-01,5.142236940040261572e+01
7.808361726600074881e-01,3.439995622486043958e-01,3.468031574620582802e+01
8.000000000000000444e-01,3.562500000000000111e-01,2.523390930700656654e+01
7.848979336565414799e-01,3.641691393033453239e-01,3.184214986305055817e+01
8.000000000000000444e-01,1.499999999999999944e-01,2.595233917169594307e+01
8.000000000000000444e-01,3.187499999999999778e-01,2.551274799523129388e+01
7.734761363984252736e-01,5.246807296325757264e-01,2.899181207866643817e+01
7.846426587757918680e-01,4.997501896796589516e-01,2.814511159856997580e+01
6.155648584491733022e-01,5.426584660512887570e-01,4.005497757320455321e+01
6.696813126359738577e-01,3.361914021166307887e-01,7.170781471439875077e+01
7.366838213099076160e-01,3.240127220949881592e-01,4.530839064486426082e+01
7.177053403231961060e-01,3.338748701895405957e-01,5.178043015347726197e+01
7.432895497153455544e-01,2.981612836725757720e-01,4.647792657747363165e+01
7.018982570692469114e-01,3.206400507066922700e-01,5.687328579644118065e+01
7.687469651132843307e-01,3.115638567715197649e-01,3.870344984370931485e+01
7.837646546787163659e-01,3.041364809122420465e-01,3.153108124822055913e+01
5.924273780061976025e-01,5.735680070308171175e-01,3.661493994165348198e+01
5.250000000000000222e-01,5.999999999999999778e-01,3.000000000000000000e+01
5.083113513983891218e-01,5.563252923696542229e-01,4.501184584197081762e+01
5.221267320648370625e-01,5.505428157538669875e-01,4.382688109093689377e+01
5.431161061495465292e-01,5.635111006981836645e-01,3.641170357293593440e+01
5.451602793603903541e-01,5.820192504348953300e-01,3.091931978913919821e+01
5.276406592026877673e-01,5.650883968287893078e-01,3.873543694281460148e+01
5.370993830398790303e-01,5.497793028479562860e-01,4.044135530303633175e+01
5.579280505340502572e-01,5.643818040340355946e-01,3.674541110819654222e+01
2.280177805597460861e-02,1.311687893154849793e-01,7.600124693175320090e+01
4.636441820567388516e-01,5.598678011639366403e-01,4.436227768541704819e+01
4.697225284915936272e-01,5.798205926880098948e-01,3.612486637585110572e+01
6.143325744729715154e-01,3.634035742058075447e-01,9.256238659391340207e+01
6.896094147984150879e-01,5.100347594005981700e-01,4.025341176649133956e+01
7.021946802266744170e-01,5.541638707029397093e-01,3.222308139308430697e+01
6.910999466045308903e-01,5.334688353696964702e-01,3.666520768435369604e+01
6.021832479329612964e-01,5.618259620875991622e-01,3.776203067841156980e+01
7.095814800312418846e-01,5.368822680775731104e-01,3.568438371952681365e+01
7.276236882966374830e-01,5.316194435923822237e-01,3.434237030911456401e+01
7.107634160351133934e-01,5.170461106295578535e-01,3.682116053136856237e+01
6.714246490018981328e-01,5.573383759951895389e-01,3.485880777619323823e+01
6.002803785446886309e-01,5.856189191155861673e-01,3.330975954870472577e+01
5.649596004906189961e-01,5.829119790693948477e-01,3.433996007645711046e+01
5.753375267313863839e-01,5.683747204029278022e-01,3.782495941284002328e+01
5.809888256532799167e-01,5.849874222410456071e-01,3.381830756453351938e+01
6.211806059303119909e-01,5.639037153844014272e-01,3.817031339993937422e+01
6.475180921555580005e-01,5.699229045257929727e-01,3.240026627700741102e+01
6.250000000000001110e-01,5.999999999999999778e-01,3.000000000000000000e+01
7.353972338195337022e-01,5.150352478472665085e-01,3.452306160085453257e+01
7.512179927404709634e-01,5.325648991732114812e-01,3.111564339164475612e+01
7.159819287689779266e-01,5.033378556200240883e-01,3.768572012038998054e+01
6.714365436865097347e-01,5.382850627305043600e-01,3.816667079041998534e+01
6.861584992763275492e-01,5.494394697410525108e-01,3.465096783871778996e+01
6.375000000000000666e-01,5.858905285031650312e-01,3.085720476619437136e+01
6.192944645726304875e-01,5.823535002102686597e-01,3.380588553041529565e+01
7.596188154666796422e-01,5.209205751053848088e-01,3.062105453207043482e+01
7.232254437187701779e-01,5.529337035052288574e-01,3.218295631936844359e+01
8.000000000000000444e-01,5.625000000000000000e-01,2.531123671149732957e+01
7.389013012192525709e-01,5.450575276055692475e-01,3.207508431328096776e+01
7.630794617838325689e-01,5.627670327443138332e-01,2.965004716161684328e+01
7.500000000000000000e-01,5.999999999999999778e-01,3.000000000000000000e+01
7.430314113471701010e-01,5.728154583832310021e-01,3.102138176220917032e+01
7.665963642450859261e-01,5.406191980598612501e-01,2.948512143627081983e+01
8.000000000000000444e-01,5.437499999999999556e-01,2.499831721577178456e+01
7.824311448240908184e-01,5.514353273280407919e-01,2.791834092492207020e+01
7.858836612272480648e-01,5.354037780879007391e-01,2.769673839504159218e+01
6.883760808352642480e-01,4.400550462204350644e-01,5.466785342363390754e+01
6.345416052343907376e-01,3.325311035608968790e-01,8.420528312386788627e+01
6.167229023641231933e-01,3.312785107507257298e-01,9.475994818862416480e+01
8.000000000000000444e-01,2.812500000000000000e-01,2.522702872072045466e+01
7.585334822971772084e-01,3.000850454744079521e-01,4.388675189975210600e+01
7.230476774266877404e-01,2.319782724104845761e-01,5.229571330276596086e+01
7.714682305704908538e-01,1.665652796341963449e-01,2.952578875337793463e+01
7.480223717126057714e-01,2.799114063010565978e-01,4.735554312371374408e+01
7.868480430957321969e-01,5.157040356968157768e-01,2.751737866569221325e+01
5.095931539967339940e-01,5.791974050945939423e-01,3.685969887836093051e+01
5.276174138124928303e-01,5.826423078407086953e-01,3.314337602290042639e+01
5.124999999999999556e-01,5.931511498978648822e-01,3.006884304586998624e+01
4.749999999999999778e-01,5.999999999999999778e-01,3.000000000000000000e+01
0.000000000000000000e+00,1.312499999999999778e-01,7.613321430931850387e+01
3.120884433503286551e-02,8.934930096032096813e-02,7.756159118000853425e+01
5.303850062754736361e-02,9.973809635364316861e-02,7.788112447331802457e+01
4.624999999999999667e-01,5.924892888926679424e-01,3.194297104176392565e+01
4.874999999999999889e-01,5.859510994567589393e-01,3.409508967872169904e+01
4.953864957175818096e-01,5.685216030538200460e-01,4.137014478582608490e+01
6.129206468994647938e-01,3.864369567088916102e-01,9.198164326907544819e+01
6.889503335019364627e-01,5.765003243901569707e-01,3.140600312527375948e+01
7.750000000000000222e-01,5.999999999999999778e-01,3.000000000000000000e+01
6.750000000000000444e-01,5.999999999999999778e-01,3.000000000000000000e+01
6.673724315971474308e-01,5.786401151028663925e-01,3.118771549665921583e+01
6.530324099278980166e-01,5.847217015104301252e-01,3.025568215649771986e+01
7.014490223371936395e-01,5.688165633237078911e-01,3.211099950614424614e+01
7.845698922495540906e-01,5.675198955990975458e-01,2.773135449309389600e+01
8.000000000000000444e-01,5.812500000000000444e-01,2.408432259755242200e+01
6.875000000000000000e-01,5.915299209307394168e-01,3.086363463327325363e+01
7.480863043124206246e-01,5.578771139757973119e-01,3.099957417295994233e+01
6.505774785787317160e-01,5.510901170064778087e-01,3.780391953195995569e+01
6.214443110427969597e-01,3.086445685170856601e-01,8.945670995270415915e+01
6.074255784525808277e-01,3.125000000000000555e-01,9.413523533105040997e+01
6.854287099602942579e-01,2.602328961092303938e-01,6.333493725843656108e+01
6.753190990690237649e-01,2.972025272639076676e-01,6.967871211911712237e+01
6.561708098876609663e-01,3.228064987732457980e-01,7.612477199996246213e+01
6.390189590163900535e-01,2.933159898079296113e-01,8.142482182927706447e+01
5.999999999999999778e-01,2.500000000000000000e-01,1.000000000000000000e+02
6.618313157743634934e-01,3.009351498702826366e-01,7.387706380630969250e+01
6.696983736513721919e-01,3.176855549564969738e-01,7.241310659554633844e+01
6.790105290105105107e-01,2.837034119331745541e-01,6.699179139078046319e+01
6.566243208486376437e-01,2.785647332919555796e-01,7.510145829233806580e+01
7.113689213459222227e-01,2.799392397571974223e-01,5.145407598429234497e+01
7.296948155575959660e-01,2.788310292182973882e-01,4.923439804421127519e+01
7.214632268696068440e-01,2.947865182857855593e-01,5.106609939320426861e+01
7.019353849451135385e-01,2.972079493028805253e-01,5.590423668823490289e+01
6.952506661243151864e-01,2.823451996083842230e-01,6.463440393861422706e+01
6.706478069015447963e-01,2.688037588439812775e-01,7.010197797867904512e+01
6.404056175781509541e-01,2.403093159947156110e-01,8.056226394163098803e+01
6.525335117971429177e-01,2.577333299943078138e-01,7.700876298590583247e+01
6.247550960863358371e-01,2.641355657989818972e-01,9.205289390228082880e+01
6.710374474971105840e-01,2.319209760879527848e-01,6.896098525150570424e+01
6.698235327352247692e-01,2.503516014514676202e-01,7.118000179328605270e+01
6.568516273097551039e-01,2.402419305108224046e-01,7.956984153594457609e+01
6.485035771031504304e-01,2.097572271099164554e-01,7.846269186098875537e+01
6.567845654823863955e-01,2.238749119512797869e-01,7.422740331064723307e+01
6.788418606435016045e-01,2.014492730896213779e-01,6.504375112136433756e+01
6.373599915284644535e-01,2.553619939591539323e-01,8.580955539416640931e+01
6.389030792797188996e-01,2.752962183106686389e-01,8.488179873885970039e+01
2.100318199602241656e-02,1.101062986690019146e-01,7.679607305561509634e+01
8.501084744570177112e-03,9.375000000000000000e-02,7.729980610723190182e+01
0.000000000000000000e+00,3.749999999999999861e-02,7.857399831503283849e+01
5.659825031794916278e-02,1.241580133592344870e-01,7.673292932801065547e+01
1.277745592768731939e-02,5.624999999999999445e-02,7.830193681591386223e+01
